frame,time_sec,student_id,avg_pitch,ratio_head_down,ratio_lean_forward,ratio_writing_like,pitch_delta_mean,pitch_delta_std,label_engaged
40,1.3,4,0.0,0.0,0.65,0.65,0.0,0.0,1.0
40,1.3,30,0.0,0.0,0.0,0.0,0.0,0.0,
40,1.3,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,1.3,12,0.0,0.0,0.0,0.0,0.0,0.0,
40,1.3,22,0.0,0.0,0.0,0.0,0.0,0.0,
50,1.63,1,41.18181818181817,1.0,0.72,0.72,0.0303030303030303,0.1499611088804223,1.0
50,1.63,5,0.0,0.0,0.72,0.72,0.0,0.0,1.0
50,1.63,6,18.97408834412164,0.58,0.72,0.72,1.1102454298958204,5.257976260267319,0.0
50,1.63,25,21.653606971444702,0.59375,0.0,0.3125,4.597344619666048,12.171373573141684,
50,1.63,9,0.0,0.0,0.0,0.0,0.0,0.0,
50,1.63,10,0.0,0.0,0.42,0.42,0.0,0.0,0.0
50,1.63,4,0.0,0.0,0.72,0.72,0.0,0.0,1.0
50,1.63,2,0.0,0.0,0.12,0.12,0.0,0.0,1.0
50,1.63,30,0.0,0.0,0.0,0.0,0.0,0.0,
50,1.63,12,0.0,0.0,0.0,0.0,0.0,0.0,
50,1.63,22,0.0,0.0,0.0,0.0,0.0,0.0,
60,1.97,1,41.16472416472416,1.0,0.7666666666666667,0.7666666666666667,0.0326340326340325,0.1472974159610359,1.0
60,1.97,6,15.811740286768034,0.4833333333333333,0.7666666666666667,0.7666666666666667,0.9252045249131836,4.809844150331548,0.0
60,1.97,25,25.85039151177128,0.6904761904761905,0.0,0.4761904761904761,3.5807270960332183,10.743781005977638,
60,1.97,9,0.0,0.0,0.0,0.0,0.0,0.0,
60,1.97,10,0.0,0.0,0.5166666666666667,0.5166666666666667,0.0,0.0,0.0
60,1.97,2,0.0,0.0,0.2666666666666666,0.2666666666666666,0.0,0.0,1.0
60,1.97,4,0.0,0.0,0.7666666666666667,0.7666666666666667,0.0,0.0,1.0
60,1.97,30,0.0,0.0,0.0,0.0,0.0,0.0,
60,1.97,12,0.0,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0,
60,1.97,22,0.0,0.0,0.0,0.0,0.0,0.0,
70,2.3,1,41.08784965034963,1.0,0.8,0.8,0.0801490176490175,0.2172855946013134,1.0
70,2.3,2,0.0,0.0,0.3714285714285714,0.3714285714285714,0.0,0.0,1.0
70,2.3,25,28.56308979201288,0.75,0.0,0.5769230769230769,2.964985644607494,9.718606703335013,
70,2.3,9,0.0,0.0,0.0,0.0,0.0,0.0,
70,2.3,3,0.0,0.0,1.0,1.0,0.0,0.0,1.0
70,2.3,10,0.0,0.0,0.5857142857142857,0.5857142857142857,0.0,0.0,0.0
70,2.3,30,0.0,0.0,0.0,0.0,0.0,0.0,
70,2.3,4,0.0,0.0,0.8,0.8,0.0,0.0,1.0
70,2.3,12,0.0,0.0,0.1571428571428571,0.1571428571428571,0.0,0.0,0.0
70,2.3,22,0.0,0.0,0.0,0.0,0.0,0.0,
80,2.63,1,40.97492229992229,1.0,0.88,0.88,0.0849067599067598,0.2248303800165277,1.0
80,2.63,2,0.0,0.0,0.3866666666666666,0.3866666666666666,0.0,0.0,0.0
80,2.63,25,30.501169748198222,0.7903225806451613,0.0,0.6451612903225806,2.5053725753779976,8.949452818493581,
80,2.63,9,0.0,0.0,0.0,0.0,0.0,0.0,
80,2.63,3,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,
80,2.63,30,0.0,0.0,0.0,0.0,0.0,0.0,
80,2.63,10,0.0,0.0,0.68,0.68,0.0,0.0,0.0
80,2.63,4,0.0,0.0,0.88,0.88,0.0,0.0,1.0
80,2.63,12,0.0,0.0,0.28,0.28,0.0,0.0,0.0
80,2.63,22,0.0,0.0,0.0,0.0,0.0,0.0,
90,2.97,1,40.89114219114219,1.0,1.0,1.0,0.0850912975912976,0.2166064986603742,1.0
90,2.97,2,0.0,0.0,0.3866666666666666,0.3866666666666666,0.0,0.0,0.0
90,2.97,6,13.17645023897336,0.4027777777777778,0.7916666666666666,0.7916666666666666,0.7710037707609865,4.398305497026686,0.0
90,2.97,9,0.0,0.0,0.0,0.0,0.0,0.0,
90,2.97,25,30.83754574470916,0.7916666666666666,0.0,0.6666666666666666,2.728985358712249,9.518145305234798,
90,2.97,30,0.0,0.0,0.0,0.0,0.0,0.0,
90,2.97,10,0.0,0.0,0.8,0.8,0.0,0.0,0.0
90,2.97,4,0.0,0.0,1.0,1.0,0.0,0.0,1.0
90,2.97,12,0.0,0.0,0.4133333333333333,0.4133333333333333,0.0,0.0,0.0
90,2.97,22,0.0,0.0,0.0,0.0,0.0,0.0,
100,3.3,1,40.77119269619269,1.0,1.0,1.0,0.0850912975912976,0.2166064986603742,1.0
100,3.3,2,0.0,0.0,0.3866666666666666,0.3866666666666666,0.0,0.0,
100,3.3,6,9.909787119077611,0.2933333333333333,0.76,0.76,0.6915960628264044,4.312883620223244,0.0
100,3.3,42,0.0,0.0,1.0,1.0,0.0,0.0,
100,3.3,25,26.78586209673897,0.68,0.0,0.6533333333333333,2.6743713989092144,9.545466522398174,
100,3.3,9,0.0,0.0,0.0,0.0,0.0,0.0,
100,3.3,30,0.0,0.0,0.0,0.0,0.0,0.0,
100,3.3,10,0.0,0.0,0.8,0.8,0.0,0.0,0.0
100,3.3,4,0.0,0.0,1.0,1.0,0.0,0.0,1.0
100,3.3,12,0.0,0.0,0.5466666666666666,0.5466666666666666,0.0,0.0,0.0
100,3.3,22,0.0,0.0,0.0,0.0,0.0,0.0,
110,3.63,1,40.663422688422685,1.0,1.0,1.0,0.0972707847707849,0.2242882138398815,1.0
110,3.63,2,0.0,0.0,0.3866666666666666,0.3866666666666666,0.0,0.0,1.0
110,3.63,6,5.633317915510329,0.16,0.72,0.72,0.6267756192825568,4.3160795150783775,0.0
110,3.63,42,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,
110,3.63,9,0.0,0.0,0.0,0.0,0.0,0.0,
110,3.63,25,28.12783058373851,0.7066666666666667,0.0,0.7066666666666667,1.751578250029109,7.774350250126953,
110,3.63,30,0.0,0.0,0.0,0.0,0.0,0.0,
110,3.63,31,17.971952087286525,0.5,0.0,0.5,4.191413662239088,8.360720000748813,1.0
110,3.63,10,0.0,0.0,0.88,0.88,0.0,0.0,0.0
110,3.63,12,0.0,0.0,0.6,0.6,0.0,0.0,0.0
110,3.63,4,0.0,0.0,1.0,1.0,0.0,0.0,1.0
120,3.97,1,40.54347319347318,1.0,1.0,1.0,0.0972707847707849,0.2242882138398815,1.0
120,3.97,6,0.98743961352657,0.0266666666666666,0.6,0.6,0.5082125603864732,4.317255979286386,0.0
120,3.97,9,0.0,0.0,0.0,0.0,0.0,0.0,
120,3.97,31,18.84441773043528,0.6,0.0,0.6,3.846880929791271,8.113840847561548,1.0
120,3.97,30,0.0,0.0,0.0,0.0,0.0,0.0,
120,3.97,10,0.0,0.0,0.9866666666666668,0.9866666666666668,0.0,0.0,0.0
120,3.97,12,0.0,0.0,0.6,0.6,0.0,0.0,0.0
120,3.97,41,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,
120,3.97,4,0.0,0.0,1.0,1.0,0.0,0.0,1.0
130,4.3,55,36.67184800150016,0.9166666666666666,0.8333333333333334,0.0,4.721238741071444,12.08030846455826,
130,4.3,1,40.44788267288268,1.0,1.0,1.0,0.1033605283605285,0.2277846752841238,1.0
130,4.3,6,0.0,0.0,0.6,0.6,0.0,0.0,0.0
130,4.3,9,0.0,0.0,0.0,0.0,0.0,0.0,
130,4.3,31,19.557848108696067,0.6666666666666666,0.0,0.6666666666666666,3.231775774826059,7.52576345899373,1.0
130,4.3,10,0.0,0.0,0.8533333333333334,0.8533333333333334,0.0,0.0,0.0
130,4.3,30,0.0,0.0,0.0,0.0,0.0,0.0,
130,4.3,4,0.0,0.0,1.0,1.0,0.0,0.0,1.0
130,4.3,41,0.0,0.0,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0
140,4.63,55,37.6587139796849,0.9545454545454546,0.6363636363636364,0.2727272727272727,2.832063955058606,9.000934540509693,
140,4.63,1,40.42998251748252,1.0,1.0,1.0,0.0871989121989125,0.2106189954830933,1.0
140,4.63,6,0.0,0.0,0.6,0.6,0.0,0.0,0.0
140,4.63,9,0.0,0.0,0.0,0.0,0.0,0.0,
140,4.63,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,4.63,10,0.0,0.0,0.72,0.72,0.0,0.0,0.0
140,4.63,30,0.0,0.0,0.0,0.0,0.0,0.0,
140,4.63,31,17.7549412360252,0.6142857142857143,0.0,0.6142857142857143,3.100450664136622,7.450437517427969,1.0
140,4.63,4,0.0,0.0,0.92,0.92,0.0,0.0,1.0
140,4.63,41,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0
150,4.97,55,36.51198083040455,0.96875,0.4375,0.5,2.069170141285686,7.498471780903834,
150,4.97,1,40.4090811965812,1.0,1.0,1.0,0.0792055167055173,0.1893724459653542,1.0
150,4.97,6,0.0,0.0,0.5866666666666667,0.5866666666666667,0.0,0.0,
150,4.97,9,0.0,0.0,0.0,0.0,0.0,0.0,
150,4.97,62,0.0,0.0,0.125,0.125,0.0,0.0,
150,4.97,64,0.0,0.0,0.0,0.0,0.0,0.0,
150,4.97,30,0.0,0.0,0.0,0.0,0.0,0.0,
150,4.97,10,0.0,0.0,0.5866666666666667,0.5866666666666667,0.0,0.0,0.0
150,4.97,31,15.081082408525484,0.5733333333333334,0.0,0.5733333333333334,2.8545382669196706,7.248078509596401,
150,4.97,4,0.0,0.0,0.7866666666666666,0.7866666666666666,0.0,0.0,1.0
150,4.97,41,0.0,0.0,0.4324324324324324,0.4324324324324324,0.0,0.0,0.0
160,5.3,55,35.411607153745365,0.9761904761904762,0.3333333333333333,0.6190476190476191,1.6557064412841702,6.565657178698863,
160,5.3,1,40.42820512820513,1.0,1.0,1.0,0.0548076923076928,0.1494194045094121,1.0
160,5.3,74,40.326797385620914,1.0,0.0,0.0,0.1307189542483655,0.259387383437704,
160,5.3,72,0.0,0.0,0.0,0.0,0.0,0.0,
160,5.3,6,0.0,0.0,0.5066666666666667,0.5066666666666667,0.0,0.0,
160,5.3,30,0.0,0.0,0.0,0.0,0.0,0.0,
160,5.3,10,0.0,0.0,0.4533333333333333,0.4533333333333333,0.0,0.0,0.0
160,5.3,4,0.0,0.0,0.6533333333333333,0.6533333333333333,0.0,0.0,1.0
160,5.3,41,0.0,0.0,0.5531914893617021,0.5531914893617021,0.0,0.0,0.0
170,5.63,55,34.79216357307898,0.9807692307692308,0.2692307692307692,0.6923076923076923,1.4124158058691778,5.910420264689675,
170,5.63,1,40.45077330077329,1.0,1.0,1.0,0.0773758648758656,0.1707758202420537,1.0
170,5.63,72,0.0,0.0,0.3,0.3,0.0,0.0,
170,5.63,74,36.98230045130756,0.9473684210526316,0.0,0.2631578947368421,2.1671826625386994,8.177618368466677,1.0
170,5.63,6,0.0,0.0,0.3733333333333333,0.3733333333333333,0.0,0.0,0.0
170,5.63,10,0.0,0.0,0.4,0.4,0.0,0.0,0.0
170,5.63,30,0.0,0.0,0.0,0.0,0.0,0.0,
170,5.63,41,0.0,0.0,0.631578947368421,0.631578947368421,0.0,0.0,0.0
170,5.63,4,0.0,0.0,0.52,0.52,0.0,0.0,1.0
170,5.63,7,0.0,0.0,0.0,0.0,0.0,0.0,
180,5.97,1,40.51075059187414,1.0,1.0,1.0,0.1080422713487235,0.2067798963328382,1.0
180,5.97,55,34.1375869792341,0.9833333333333332,0.25,0.7333333333333333,1.3299979000176696,5.500495889920516,
180,5.97,72,0.0,0.0,0.5333333333333333,0.5333333333333333,0.0,0.0,
180,5.97,6,0.0,0.0,0.3466666666666667,0.3466666666666667,0.0,0.0,0.0
180,5.97,74,32.7321627916486,0.8620689655172413,0.0,0.4137931034482758,2.7687779930810263,9.185935243523728,1.0
180,5.97,10,0.0,0.0,0.3866666666666666,0.3866666666666666,0.0,0.0,0.0
180,5.97,30,0.0,0.0,0.0,0.0,0.0,0.0,
180,5.97,41,0.0,0.0,0.6716417910447762,0.6716417910447762,0.0,0.0,
180,5.97,4,0.0,0.0,0.4,0.4,0.0,0.0,1.0
180,5.97,7,0.0,0.0,0.0,0.0,0.0,0.0,
190,6.3,1,40.53979099591455,1.0,1.0,1.0,0.1282442915507438,0.2311521846356276,1.0
190,6.3,72,0.0,0.0,0.65,0.65,0.0,0.0,
190,6.3,6,0.0,0.0,0.3466666666666667,0.3466666666666667,0.0,0.0,0.0
190,6.3,10,0.0,0.0,0.2533333333333333,0.2533333333333333,0.0,0.0,0.0
190,6.3,30,0.0,0.0,0.0,0.0,0.0,0.0,
190,6.3,74,25.218421416500608,0.6666666666666666,0.0,0.3333333333333333,2.937955797052924,9.49220678927502,1.0
190,6.3,4,0.0,0.0,0.4,0.4,0.0,0.0,1.0
190,6.3,41,0.0,0.0,0.6,0.6,0.0,0.0,1.0
190,6.3,7,0.0,0.0,0.0,0.0,0.0,0.0,
200,6.63,1,40.54256877369233,1.0,1.0,1.0,0.1444059077123598,0.2439529781583818,1.0
200,6.63,55,33.06549268164068,0.9864864864864864,0.3918918918918919,0.7837837837837838,1.1424700243578192,4.964018905403668,
200,6.63,72,0.0,0.0,0.6,0.6,0.0,0.0,
200,6.63,6,0.0,0.0,0.3466666666666667,0.3466666666666667,0.0,0.0,0.0
200,6.63,74,20.07180480088824,0.5306122448979592,0.0,0.2653061224489796,2.3383729813278378,8.53006444670271,1.0
200,6.63,107,0.0,0.0,0.0,0.0,0.0,0.0,
200,6.63,10,0.0,0.0,0.28,0.28,0.0,0.0,0.0
200,6.63,4,0.0,0.0,0.4,0.4,0.0,0.0,
200,6.63,41,0.0,0.0,0.6,0.6,0.0,0.0,0.0
200,6.63,7,0.0,0.0,0.0,0.0,0.0,0.0,
200,6.63,93,0.0,0.0,0.0,0.0,0.0,0.0,
210,6.97,1,40.49353031215388,1.0,1.0,1.0,0.1303033436097954,0.2372810864822451,1.0
210,6.97,72,0.0,0.0,0.5166666666666667,0.5166666666666667,0.0,0.0,
210,6.97,55,31.94316820710524,1.0,0.4133333333333333,0.9066666666666666,0.4291618631778147,0.4094099681656406,
210,6.97,6,0.0,0.0,0.2533333333333333,0.2533333333333333,0.0,0.0,0.0
210,6.97,10,0.0,0.0,0.4,0.4,0.0,0.0,0.0
210,6.97,107,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,
210,6.97,74,16.669803987178366,0.4406779661016949,0.0169491525423728,0.2372881355932203,1.9420385777129496,7.810236518675103,
210,6.97,4,0.0,0.0,0.4133333333333333,0.4133333333333333,0.0,0.0,
210,6.97,41,0.0,0.0,0.6133333333333333,0.6133333333333333,0.0,0.0,0.0
210,6.97,7,0.0,0.0,0.0,0.0,0.0,0.0,
210,6.97,93,0.0,0.0,0.0,0.0,0.0,0.0,
220,7.3,1,40.608409295178014,1.0,1.0,1.0,0.200737389850293,0.3657468124724191,1.0
220,7.3,72,0.0,0.0,0.5857142857142857,0.5857142857142857,0.0,0.0,
220,7.3,55,30.010041169884957,1.0,0.32,1.0,0.4309188762555827,0.442884272871004,
220,7.3,6,0.0,0.0,0.2533333333333333,0.2533333333333333,0.0,0.0,0.0
220,7.3,107,0.0,0.0,0.4074074074074074,0.4074074074074074,0.0,0.0,
220,7.3,10,0.0,0.0,0.4,0.4,0.0,0.0,
220,7.3,4,0.0,0.0,0.5466666666666666,0.5466666666666666,0.0,0.0,
220,7.3,41,0.0,0.0,0.7466666666666667,0.7466666666666667,0.0,0.0,0.0
220,7.3,7,0.0,0.0,0.0,0.0,0.0,0.0,
220,7.3,93,0.0,0.0,0.0,0.0,0.0,0.0,
220,7.3,74,14.253890365848168,0.3768115942028985,0.1594202898550724,0.3478260869565217,1.6605837113777395,7.245929137021021,
220,7.3,127,0.0,0.0,0.0,0.0,0.0,0.0,
230,7.63,1,40.80607737190667,1.0,1.0,1.0,0.2434239126729004,0.3830124873711284,1.0
230,7.63,72,0.0,0.0,0.68,0.68,0.0,0.0,
230,7.63,6,0.0,0.0,0.28,0.28,0.0,0.0,0.0
230,7.63,10,0.0,0.0,0.4,0.4,0.0,0.0,
230,7.63,55,25.987955878899346,0.8933333333333333,0.4,0.9733333333333334,0.6999276305734691,2.850033601440765,
230,7.63,4,0.0,0.0,0.6,0.6,0.0,0.0,
230,7.63,41,0.0,0.0,0.8,0.8,0.0,0.0,0.0
230,7.63,7,0.0,0.0,0.0,0.0,0.0,0.0,
230,7.63,74,10.956716391482276,0.2933333333333333,0.2,0.3733333333333333,1.5198938772126185,6.962161797788466,
230,7.63,93,0.0,0.0,0.1538461538461538,0.1538461538461538,0.0,0.0,
230,7.63,127,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,
230,7.63,133,0.0,0.0,0.0,0.0,0.0,0.0,
240,7.97,1,40.8536880945174,1.0,1.0,1.0,0.2310598878088753,0.3831947235644766,1.0
240,7.97,157,33.147534583593284,1.0,0.0,0.1111111111111111,0.1302195746640188,0.2305393780946753,
240,7.97,72,0.0,0.0,0.8,0.8,0.0,0.0,
240,7.97,6,0.0,0.0,0.4133333333333333,0.4133333333333333,0.0,0.0,0.0
240,7.97,152,0.0,0.0,0.0,0.0,0.0,0.0,
240,7.97,158,0.0,0.0,0.0,0.0,0.0,0.0,
240,7.97,10,0.0,0.0,0.3866666666666666,0.3866666666666666,0.0,0.0,
240,7.97,4,0.0,0.0,0.6133333333333333,0.6133333333333333,0.0,0.0,
240,7.97,41,0.0,0.0,0.8,0.8,0.0,0.0,0.0
240,7.97,7,0.0,0.0,0.0,0.0,0.0,0.0,
240,7.97,156,0.0,0.0,0.0,0.0,0.0,0.0,
240,7.97,127,0.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0.0,
240,7.97,133,0.0,0.0,0.0,0.0,0.0,0.0,
250,8.3,1,40.90745523538131,1.0,1.0,1.0,0.2245424804850162,0.3815739085293765,1.0
250,8.3,157,32.51300618086061,1.0,0.0,0.5789473684210527,0.3083746891796426,0.4790268404734655,
250,8.3,72,0.0,0.0,0.8,0.8,0.0,0.0,
250,8.3,6,0.0,0.0,0.5466666666666666,0.5466666666666666,0.0,0.0,0.0
250,8.3,152,0.0,0.0,0.0,0.0,0.0,0.0,
250,8.3,164,4.897959183673469,0.1428571428571428,0.0,0.1428571428571428,4.897959183673469,12.450394957758215,
250,8.3,158,0.0,0.0,0.0,0.0,0.0,0.0,
250,8.3,10,0.0,0.0,0.2533333333333333,0.2533333333333333,0.0,0.0,
250,8.3,41,0.0,0.0,0.8,0.8,0.0,0.0,0.0
250,8.3,4,0.0,0.0,0.7466666666666667,0.7466666666666667,0.0,0.0,
250,8.3,7,0.0,0.0,0.0,0.0,0.0,0.0,
250,8.3,156,0.0,0.0,0.0,0.0,0.0,0.0,
250,8.3,127,0.0,0.0,0.6842105263157895,0.6842105263157895,0.0,0.0,
250,8.3,133,0.0,0.0,0.0,0.0,0.0,0.0,
260,8.63,1,40.9141107738165,1.0,1.0,1.0,0.1976194035619392,0.3714610685867783,1.0
260,8.63,157,31.11701455558856,1.0,0.2068965517241379,0.7241379310344828,0.2854629406353541,0.4453471527469688,
260,8.63,6,0.0,0.0,0.68,0.68,0.0,0.0,0.0
260,8.63,72,0.0,0.0,0.8,0.8,0.0,0.0,
260,8.63,152,0.0,0.0,0.0,0.0,0.0,0.0,
260,8.63,164,2.8571428571428563,0.0833333333333333,0.0,0.0833333333333333,2.8571428571428563,9.679880615541938,
260,8.63,10,0.0,0.0,0.2,0.2,0.0,0.0,0.0
260,8.63,4,0.0,0.0,0.8,0.8,0.0,0.0,
260,8.63,41,0.0,0.0,0.8,0.8,0.0,0.0,1.0
260,8.63,7,0.0,0.0,0.0,0.0,0.0,0.0,
260,8.63,93,0.0,0.0,0.1875,0.1875,0.0,0.0,
260,8.63,156,0.0,0.0,0.1875,0.1875,0.0,0.0,
260,8.63,127,0.0,0.0,0.625,0.625,0.0,0.0,
260,8.63,133,0.0,0.0,0.1363636363636363,0.1363636363636363,0.0,0.0,
270,8.97,1,41.06698277743478,1.0,1.0,1.0,0.1831463144619845,0.3613199227306676,1.0
270,8.97,157,29.99572968700809,1.0,0.4102564102564102,0.7948717948717948,0.3394169151540054,0.4628891235262692,
270,8.97,72,0.0,0.0,0.8133333333333334,0.8133333333333334,0.0,0.0,
270,8.97,6,0.0,0.0,0.8133333333333334,0.8133333333333334,0.0,0.0,0.0
270,8.97,164,6.415783704786261,0.1764705882352941,0.0,0.1764705882352941,3.1165509682133714,10.178545158770024,
270,8.97,152,0.0,0.0,0.0,0.0,0.0,0.0,
270,8.97,10,0.0,0.0,0.2,0.2,0.0,0.0,0.0
270,8.97,41,0.0,0.0,0.7866666666666666,0.7866666666666666,0.0,0.0,1.0
270,8.97,4,0.0,0.0,0.8,0.8,0.0,0.0,
270,8.97,7,0.0,0.0,0.0,0.0,0.0,0.0,
270,8.97,156,0.0,0.0,0.3571428571428571,0.3571428571428571,0.0,0.0,
270,8.97,127,0.0,0.0,0.5172413793103449,0.5172413793103449,0.0,0.0,
270,8.97,133,0.0,0.0,0.2777777777777778,0.2777777777777778,0.0,0.0,
280,9.3,1,41.25331249249584,1.0,1.0,1.0,0.172919041734712,0.3607369502488626,1.0
280,9.3,157,29.693044086698173,1.0,0.5306122448979592,0.8367346938775511,0.3337388106120758,0.4536791606190437,
280,9.3,6,0.0,0.0,0.9466666666666668,0.9466666666666668,0.0,0.0,0.0
280,9.3,72,0.0,0.0,0.9466666666666668,0.9466666666666668,0.0,0.0,
280,9.3,167,38.02170888118092,1.0,1.0,1.0,0.4050778414132459,0.4788042361797898,
280,9.3,164,11.756070016939582,0.3181818181818182,0.0,0.3181818181818182,3.258046301524561,10.432714198894626,1.0
280,9.3,107,0.0,0.0,0.3658536585365853,0.3658536585365853,0.0,0.0,
280,9.3,10,0.0,0.0,0.2,0.2,0.0,0.0,0.0
280,9.3,41,0.0,0.0,0.6533333333333333,0.6533333333333333,0.0,0.0,
280,9.3,4,0.0,0.0,0.8,0.8,0.0,0.0,
280,9.3,7,0.0,0.0,0.0,0.0,0.0,0.0,
280,9.3,156,0.0,0.0,0.2884615384615384,0.2884615384615384,0.0,0.0,
280,9.3,93,0.0,0.0,0.140625,0.140625,0.0,0.0,
280,9.3,127,0.0,0.0,0.4411764705882353,0.4411764705882353,0.0,0.0,
280,9.3,133,0.0,0.0,0.234375,0.234375,0.0,0.0,
290,9.63,1,41.39574636325784,1.0,1.0,1.0,0.1290570345662533,0.3000177641122137,1.0
290,9.63,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0
290,9.63,157,30.180421192797912,1.0,0.6101694915254238,0.864406779661017,0.3788678257625714,0.4766221969485263,
290,9.63,72,0.0,0.0,1.0,1.0,0.0,0.0,
290,9.63,152,0.0,0.0,0.0,0.0,0.0,0.0,
290,9.63,164,9.57902001380262,0.2592592592592592,0.0,0.2592592592592592,2.654704393834828,9.483528020791107,1.0
290,9.63,167,29.99885933104655,0.8095238095238095,0.7142857142857143,0.8095238095238095,5.240774777820031,12.159746168748512,1.0
290,9.63,10,0.0,0.0,0.28,0.28,0.0,0.0,0.0
290,9.63,41,0.0,0.0,0.56,0.56,0.0,0.0,1.0
290,9.63,4,0.0,0.0,0.8,0.8,0.0,0.0,
290,9.63,156,0.0,0.0,0.2419354838709677,0.2419354838709677,0.0,0.0,
290,9.63,127,0.0,0.0,0.4,0.4,0.0,0.0,
300,9.97,157,31.31873897001736,1.0,0.6666666666666666,0.8840579710144928,0.3937345124347938,0.4639389300122663,
300,9.97,1,41.3841923574913,1.0,1.0,1.0,0.0571906851318615,0.1473723177472767,1.0
300,9.97,72,0.0,0.0,0.9866666666666668,0.9866666666666668,0.0,0.0,
300,9.97,176,38.9405314133394,1.0,0.0,0.0833333333333333,0.223828277749846,0.2973817456469967,
300,9.97,164,13.214873894221718,0.359375,0.0,0.359375,2.812823498964803,9.702650557882322,1.0
300,9.97,152,0.0,0.0,0.0,0.0,0.0,0.0,
300,9.97,10,0.0,0.0,0.4133333333333333,0.4133333333333333,0.0,0.0,0.0
300,9.97,41,0.0,0.0,0.4266666666666667,0.4266666666666667,0.0,0.0,1.0
300,9.97,4,0.0,0.0,0.8,0.8,0.0,0.0,
300,9.97,156,0.0,0.0,0.2083333333333333,0.2083333333333333,0.0,0.0,
300,9.97,127,0.0,0.0,0.3866666666666666,0.3866666666666666,0.0,0.0,
310,10.3,1,41.38729183337392,1.0,1.0,1.0,0.0568935965994788,0.1584655033850895,1.0
